"variablename1","gpi","year","corall","obsall","cor001.060","cor011.070","cor021.080","cor031.090","cor041.100","cor051.110","cor061.120","cor071.130","cor081.140","cor091.150","cor101.163","category"
"Age population, age 24, female, interpolated ","Internal Peace",2018,0.117807713472589,160,0.193317206269416,0.112721890288442,0.00800305922514,-0.0575275687645875,0.109073384242075,0.0966646178894547,0.0798651152368275,0.167281542362735,0.0432585109898925,-0.00279126483435573,-0.00300599307710126,"other"
"Age population, age 24, male, interpolated ","Internal Peace",2018,0.110203794497042,160,0.194635813235031,0.106322906139939,0.000427692161733333,-0.0752309262013098,0.109971649937471,0.0964110620388768,0.0760066312304315,0.16695982865403,0.0423856918173222,-0.00792486937286456,-0.00770139014584251,"other"
"Age population, age 25, female, interpolated ","Internal Peace",2018,0.114285396903211,160,0.191404567119227,0.108499009918344,0.00358772369274942,-0.0617292359790615,0.10972522589041,0.0983936428999207,0.0789205136706325,0.163036448560755,0.0383008118372733,-0.00696073128154295,-0.00499901963992321,"other"
"Age population, age 25, male, interpolated ","Internal Peace",2018,0.106892120869597,160,0.193430200317686,0.10190112184664,-0.00482994551103566,-0.0814714218845014,0.110144271466037,0.097812865273076,0.0753470507421482,0.163166377315931,0.038017458067739,-0.0117575793959612,-0.00953434871782816,"other"
"Agricultural raw materials exports (% of merchandise exports) ","Internal Peace",2018,0.0688679871523624,106,-0.00808967161682691,-0.0289218833065248,0.207079510699086,0.091600502120036,0.118668400552,0.0847032861979565,0.0205531833214163,-0.151081828626015,-0.00821772944503387,-0.338668964134465,0.211333890819854,"pp-sbe"
"Agricultural raw materials imports (% of merchandise imports) ","Internal Peace",2018,0.0571520766398672,106,-0.0712056125187884,-0.135047248985736,-0.167017026753308,-0.261333184605063,0.128943455910418,0.0828804270678616,-0.116037853343457,-0.0460262397229544,0.04290461170658,0.230518325924231,0.309689151105101,"pp-sbe"
"Agriculture as % of total employment -- ILO modelled estimates, November 2018 ","Internal Peace",2018,0.430200257260897,161,0.472284390384769,0.544056431276326,0.576255924449031,0.405639803513931,0.144757708271642,0.100090781983379,-0.145956363558807,-0.0266012329815674,0.2548103777527,0.00726356429481373,0.0384802729362153,"other"
"Agriculture Drought Probability ","Internal Peace",2018,0.099745053823996,161,0.235641942243873,0.192558097147143,0.0361511937504382,0.0409604408429011,-0.023141095856208,-0.0298063372936085,0.115696364203826,-0.249042516062416,-0.140732021242978,-0.0496100557065305,0.0780332632377458,"environmental"
"Agriculture Stress Index Probability ","Internal Peace",2018,0.167365427295108,160,0.280436468724053,0.188840718788852,0.0270075694286067,0.0165269435868288,-0.0572866595185086,0.125016403845002,0.188295279897617,0.0771753371244631,-0.0380888310097743,-0.158618211732756,0.00368422337994473,"environmental"
"Agriculture, forestry, and fishing, value added (% of GDP) ","Internal Peace",2018,0.395302221920418,139,0.391244769233289,0.388176424245688,0.365812274614127,0.236603321450883,0.121946404988756,0.120232164455675,-0.0536571171152024,-0.10414933069982,0.249860521783524,0.080610387062699,0.111450937229756,"pp-sbe"
"Agriculture, forestry, and fishing, value added (annual % growth) ","Internal Peace",2018,0.00217858929020474,142,0.240625235299466,0.00499116496357618,0.13157597377772,0.0472501272383926,-0.0270341023053476,0.120330893258859,0.110217425384891,-0.0486369445873042,0.0672025493569774,-0.110716429704052,-0.364964793550893,"pp-sbe"
"Agriculture, forestry, and fishing, value added (constant 2010 US$) ","Internal Peace",2018,0.0790134611436561,140,0.0968125653260673,-0.0475050911033095,-0.0850291029477945,-0.106813762268328,0.135475743912793,0.0970357004420949,0.0638356438349644,0.0794929312467052,-0.0521907523725259,-0.062348934044518,0.0271716130031848,"pp-sbe"
"Agriculture, forestry, and fishing, value added (constant LCU) ","Internal Peace",2018,-0.0426782809379766,142,0.205944065841119,0.132299465516895,0.0373606648523757,-0.055515772289622,-0.199947472820428,-0.230769585609413,-0.0101815239411151,-0.0567547542612709,-0.146867841054826,0.02430356025818,0.0738610820088157,"pp-sbe"
"Agriculture, forestry, and fishing, value added (current LCU) ","Internal Peace",2018,-0.0423791274801912,139,0.206229088321896,0.130599471180685,0.0344917965187489,-0.0613931228458308,-0.203889922593044,-0.226003553735727,0.00451217524107121,-0.0686177089829631,-0.162805403702441,-0.102973664462758,0.182358916523787,"pp-sbe"
"Agriculture, forestry, and fishing, value added (current US$) ","Internal Peace",2018,0.063996133768041,139,0.101913985816603,-0.0660772015718809,-0.0977051079962686,-0.115735694608993,0.142282191722738,0.101407116010708,0.0582440683255518,0.0605306706728873,-0.0595112068482855,-0.0848746466189286,0.0275508271167598,"pp-sbe"
"Aid Dependency ","Internal Peace",2018,0.463016107816654,161,0.460313575051219,0.5407738895495,0.491859413686077,0.311354521100785,0.0503777782689883,-0.0934949740581357,0.0420103021401215,-0.0281260234235452,0.0865980574993903,-0.0648482287471981,0.345206327573058,"other"
"Air transport, freight (million ton-km) ","Internal Peace",2018,-0.156127596014479,119,0.00535563443252104,-0.0943682111412489,-0.151694724159411,-0.239969184931419,-0.0751952028283256,0.15090397486505,0.0743666083583298,-0.0149976019254844,-0.0815351217025824,-0.0273264055509303,0.00501570707034216,"pp-sbe"
"Air transport, passengers carried ","Internal Peace",2018,-0.104031289224471,133,0.0433285343756335,-0.0524328097455353,-0.0747986677787563,-0.121100707799155,-0.068251780097371,0.0997226551028374,0.0908083033482521,0.0414235508958781,-0.0660464769165955,-0.049735179189317,-0.068142545806697,"pp-sbe"
"Air transport, registered carrier departures worldwide ","Internal Peace",2018,-0.0952561584328146,133,0.062618243502399,-0.0226521217445385,-0.0395213897471293,-0.0910036756413445,-0.0997305808461847,0.0997183719756916,0.0918348693915058,0.0294424700906381,-0.0708514647056088,-0.054455032628166,-0.0705666491835763,"pp-sbe"
"Alcoholic Beverages, Tobacco, and Narcotics, Percentage change, Previous period ","Internal Peace",2018,0.086715713161677,120,0.16303628772247,0.159003333744472,0.0461162145577969,-0.0142616883224382,-0.147985915251733,-0.21395681834594,-0.284510683020271,0.146487270348453,0.214493894697119,-0.0154217189421485,-0.0476076557455702,"pp-sbe"
"Alternative sources of information index ","Internal Peace",2018,-0.271679088485822,162,-0.308325424919602,-0.215029147880283,-0.198839725699984,-0.0702505554449445,-0.173326043627856,-0.125598777077491,-0.124284687565366,-0.0193773100972927,0.0222692073303856,-0.00697849681594372,-0.0185731959313116,"pp-ffi"
"Annual growth rate of real GDP per employed person (%) ([reporting type] G) ","Internal Peace",2018,-0.16868799489097,160,0.111870479822578,-0.0602555572435194,-0.0732187622595925,-0.196260383023511,-0.000991744390705203,0.0537856420439635,0.0934656251839837,-0.0475671610064173,-0.152836997043997,-0.186059733918211,-0.17059764476967,"pp-sbe"
"Antiretroviral therapy coverage (% of people living with HIV) ","Internal Peace",2018,-0.453357530657171,129,-0.461640448435491,-0.238853627213076,-0.0848789692529579,-0.0535283753705378,-0.077874467437738,0.0926061912133376,-0.0480541776943328,-0.0787972866566406,0.0888658676439534,-0.236445247008628,-0.492580750441232,"pp-hlh"
"Applied tariff rate, weighted mean ","Internal Peace",2018,0.461163076182833,118,0.411018987160359,0.397856804509004,0.421467947802335,0.347026186938598,0.395426941234657,0.381513389317534,0.291453959085762,-0.077257606479472,-0.0552140519537392,-0.212254872226097,-0.054117815718785,"pp-sbe"
"Approval of China's Leadership - Approve Age = 15-29","Internal Peace",2018,0.314022483554221,122,0.308745148346119,0.37719939132291,0.41177821713915,0.25088189092153,0.154825775906809,0.0535150885928025,-0.10187938833272,-0.0174225162083704,0.121032257352332,0.058445609542627,-0.0552231513066894,"pp-sbe"
"Approval of China's Leadership - Approve Age = 30-49","Internal Peace",2018,0.389783971696442,129,0.284713425231466,0.361242013518864,0.362207466578454,0.238917017690471,0.114315648613049,0.100871392223861,-0.0622504002600555,-0.0190074847687176,0.115394170637214,0.137435645908989,0.0538941575279554,"pp-sbe"
"Approval of China's Leadership - Approve Aggregate = Aggregate","Internal Peace",2018,0.371849167889178,129,0.328741760040132,0.371295647218245,0.383839761426492,0.239636965703208,0.122745456234456,0.0672708655231141,-0.0551363034213818,-0.0291553213236944,0.11166973291221,0.0840156287381785,-0.00962286142788616,"pp-wfg"
"Approval of China's Leadership - Approve Education = Less than tertiary education","Internal Peace",2018,0.409573908733116,128,0.375702927535832,0.42640020962703,0.41164966760491,0.268460831893098,0.170467672940745,0.105102515534324,-0.0494941452500413,-0.00980765547696668,0.134769635393865,0.0471538854091424,-0.00817511257537158,"pp-wfg"
"Approval of China's Leadership - Approve Gender = Female","Internal Peace",2018,0.342521645351247,129,0.326873521489533,0.335157812309595,0.319852706457371,0.199962622558046,0.114662321283164,0.0041006697173989,-0.06279603576903,0.0192283392151319,0.142362147847836,0.11040968530624,-0.00817875220139712,"pp-wfg"
"Approval of China's Leadership - Approve Gender = Male","Internal Peace",2018,0.375504234055693,129,0.313048843767505,0.392315024190268,0.429769997600297,0.267430875421996,0.118583280222828,0.121395822382598,-0.0734749519766267,-0.0844441116240088,0.0780081363245731,0.0637389870274327,-0.0150451387116604,"pp-wfg"
"Approval of China's Leadership - Approve Life Evaluation = Struggling","Internal Peace",2018,0.394761446913797,129,0.365858248821981,0.419930970389143,0.415797958630734,0.277576783564474,0.137030431184817,0.078451410214518,-0.0251738111083383,0.00312021004140914,0.139260566783536,0.0587324483133364,-0.0657044862894405,"pp-wfg"
"Approval of China's Leadership - Approve Marital Status = Married","Internal Peace",2018,0.350133853637195,129,0.32758212224641,0.355836321446748,0.357210834753586,0.187021569916077,0.0442433292577901,0.009607872531962,-0.0837575728633083,-0.0140702825703055,0.138097887216512,0.122302481146151,0.045247796028071,"pp-wfg"
"Approval of China's Leadership - Approve Marital Status = Not Married","Internal Peace",2018,0.381284919768963,129,0.320037888490268,0.388894029620894,0.407486057739758,0.269048044012649,0.198619090717074,0.139275739607862,-0.0334510011460865,-0.0337499080108217,0.0988016307863868,0.0493764854361133,-0.0609083121720734,"pp-wfg"
"Approval of China's Leadership - Disapprove Age = 15-29","Internal Peace",2018,-0.238461647749923,122,-0.400636217095192,-0.498832320315871,-0.409327206867142,-0.357044255857284,-0.347095133802108,-0.248843265834474,0.454838562807475,0.262930635660481,0.0538719017509764,0.202780569667611,0.194638373824151,"pp-wfg"
"Approval of China's Leadership - Disapprove Age = 30-49","Internal Peace",2018,-0.389426784897785,129,-0.520068840387228,-0.581476635710144,-0.42166113417608,-0.332885084820173,-0.355562891783476,-0.288074442583629,0.370016072300819,0.250639817271279,-0.0132231644795537,0.167791188003143,0.178645583843328,"pp-wfg"
"Approval of China's Leadership - Disapprove Aggregate = Aggregate","Internal Peace",2018,-0.354465442348665,129,-0.507531882985545,-0.568951731850412,-0.379405443718747,-0.300528783576475,-0.327941465604464,-0.23120746753241,0.421786788244371,0.248628273237575,-0.00850356141134702,0.181589507771843,0.198572619577331,"pp-wfg"
"Approval of China's Leadership - Disapprove Education = Less than tertiary education","Internal Peace",2018,-0.347021580225626,128,-0.498081583044915,-0.568233135532702,-0.379577967210591,-0.318138534752716,-0.296362811803701,-0.1832469185252,0.444640213922174,0.2082702925728,-0.0149420813772322,0.150941022546519,0.222965814541044,"pp-wfg"
"Approval of China's Leadership - Disapprove Gender = Female","Internal Peace",2018,-0.367970280928064,129,-0.51185226495582,-0.566205808641025,-0.350159880282467,-0.282120323021507,-0.34069510360938,-0.234436723286035,0.371130351528271,0.214682079274454,-0.0374271036915287,0.201609704754048,0.198560897493526,"pp-wfg"
"Approval of China's Leadership - Disapprove Gender = Male","Internal Peace",2018,-0.332208030934683,129,-0.481176871111219,-0.554956103662583,-0.406137810210687,-0.316100407469706,-0.309515478315175,-0.221642603259116,0.446023428456762,0.267004656049686,0.0244221335013202,0.162769775324941,0.206490294730051,"pp-wfg"
"Approval of China's Leadership - Disapprove Life Evaluation = Struggling","Internal Peace",2018,-0.371915070131767,129,-0.508041697675246,-0.581288824929862,-0.399568708440594,-0.336123607425967,-0.324177372920118,-0.261893094139179,0.353489016562074,0.23139060899085,0.0180629803073261,0.199116388086535,0.208380787052887,"pp-wfg"
"Approval of China's Leadership - Disapprove Marital Status = Married","Internal Peace",2018,-0.365195387073347,129,-0.517197624604229,-0.581478766672365,-0.398606931753372,-0.294698701972613,-0.315838647688919,-0.204986041317075,0.403518798002614,0.214816905565347,-0.0654382223249517,0.180722573987691,0.202074759869701,"pp-wfg"
"Approval of China's Leadership - Disapprove Marital Status = Not Married","Internal Peace",2018,-0.347212704903223,129,-0.488065560409693,-0.544918367790125,-0.361105235618168,-0.2887968265204,-0.332020010402107,-0.267189840480173,0.395346404593344,0.228115446843244,-0.00440067516810135,0.182836461909921,0.20616202622862,"pp-wfg"
"Approval of China's Leadership - DK/RF Age = 15-29","Internal Peace",2018,-0.0505282521248265,122,0.183590217891764,0.229935131855421,0.0438362777286117,0.128198330983677,0.209679838563058,0.169440209041133,-0.332351093226037,-0.254070524491194,-0.18099308633711,-0.301602096678661,-0.180449628621249,"pp-wfg"
"Approval of China's Leadership - DK/RF Age = 30-49","Internal Peace",2018,0.145797693969417,129,0.451249877520331,0.435995029867366,0.172518534268625,0.161032236646339,0.297565392331007,0.176413939217132,-0.337581848664325,-0.254876298318588,-0.10155038707541,-0.315969634472746,-0.26717074469402,"pp-wfg"
"Approval of China's Leadership - DK/RF Aggregate = Aggregate","Internal Peace",2018,0.0970757870368791,129,0.374946450084945,0.387237520060652,0.0775498053756333,0.116052312041403,0.247732569357136,0.144451823287265,-0.356699674037251,-0.224153517551357,-0.120935315764545,-0.290325828164023,-0.223273098850803,"pp-wfg"
"Approval of China's Leadership - DK/RF Education = Less than tertiary education","Internal Peace",2018,-0.0349637470981534,128,0.287548834878545,0.290477738235652,-0.0362310229528492,0.0417845631015782,0.115713833396168,0.0374388393176482,-0.333629984022353,-0.182762537367542,-0.158246088208858,-0.250590578057639,-0.251686907386822,"pp-wfg"
"Approval of China's Leadership - DK/RF Gender = Female","Internal Peace",2018,0.157819901438418,129,0.398212512797086,0.418678802406987,0.115034101939329,0.132867567962641,0.250070334816185,0.185058953861313,-0.299191163687272,-0.24007664387117,-0.11601326647891,-0.314945160513418,-0.20756600652136,"pp-wfg"
